timestamp,clf,time_elapsed,type,month,last_month
2021-07-05 14:16:22.077021,EnsembleRejection,9.846603378013242,train,02,01
2021-07-05 14:17:11.678548,EnsembleRejection,14.51131861799513,train,02,01
2021-07-05 14:17:48.915813,EnsembleRejection,4.3858388449880295,train,02,01
2021-07-05 14:18:33.456972,EnsembleRejection,35.861938382004155,train,02,01
2021-07-05 14:19:25.668189,EnsembleRejection,4.863056421992951,train,02,01
2021-07-05 14:20:29.839414,EnsembleRejection,12.673976727004629,train,02,01
2021-07-05 14:21:18.180692,EnsembleRejection,7.651754193007946,train,02,01
2021-07-05 14:21:40.975883,EnsembleRejection_update_1delay,328.8172431920102,test,02,01
2021-07-05 14:21:46.941995,EnsembleRejection,5.584119033999741,train,03,02
2021-07-05 14:22:11.514345,EnsembleRejection,5.12660685001174,train,03,02
2021-07-05 14:22:25.902143,EnsembleRejection,1.3404369589989074,train,03,02
2021-07-05 14:22:34.198916,EnsembleRejection,3.265241100991261,train,03,02
2021-07-05 14:23:02.637120,EnsembleRejection,5.228519491996849,train,03,02
2021-07-05 14:23:32.160265,EnsembleRejection,10.511299110003165,train,03,02
2021-07-05 14:24:01.652688,EnsembleRejection,2.9898315719910897,train,03,02
2021-07-05 14:24:12.688112,EnsembleRejection_update_1delay,151.7115278429992,test,03,02
2021-07-05 14:24:15.757239,EnsembleRejection,2.4405118849972496,train,04,03
2021-07-05 14:25:25.009011,EnsembleRejection,0.9841460080060642,train,04,03
2021-07-05 14:26:05.019975,EnsembleRejection,0.5276568389963359,train,04,03
2021-07-05 14:26:56.532279,EnsembleRejection,5.799180525005795,train,04,03
2021-07-05 14:28:00.843141,EnsembleRejection,7.048702684012824,train,04,03
2021-07-05 14:28:55.916012,EnsembleRejection,2.139855567002087,train,04,03
2021-07-05 14:29:41.275742,EnsembleRejection,0.895175476995064,train,04,03
2021-07-05 14:30:01.570570,EnsembleRejection_update_1delay,348.881746168001,test,04,03
2021-07-05 14:30:18.136370,EnsembleRejection,15.427467839996098,train,05,04
2021-07-05 14:30:45.214830,EnsembleRejection,4.083872763992986,train,05,04
2021-07-05 14:31:10.997333,EnsembleRejection,4.148504601005698,train,05,04
2021-07-05 14:32:02.658821,EnsembleRejection,13.607149431001744,train,05,04
2021-07-05 14:33:45.120749,EnsembleRejection,14.368367222996312,train,05,04
2021-07-05 14:34:31.099036,EnsembleRejection,19.85730409200187,train,05,04
2021-07-05 14:34:51.521454,EnsembleRejection,3.8319158450030955,train,05,04
2021-07-05 14:35:15.264694,EnsembleRejection_update_1delay,313.69334519100084,test,05,04
2021-07-05 14:35:17.488610,EnsembleRejection,2.1897151699959068,train,06,05
2021-07-05 14:35:43.334334,EnsembleRejection,1.1643043919902993,train,06,05
2021-07-05 14:39:14.494539,EnsembleRejection,1.475309561996255,train,06,05
2021-07-05 14:40:58.711227,EnsembleRejection,3.898887866991572,train,06,05
2021-07-05 14:41:33.706838,EnsembleRejection,3.1249619649897795,train,06,05
2021-07-05 14:42:00.295034,EnsembleRejection,0.14609684399329126,train,06,05
2021-07-05 14:46:29.005331,EnsembleRejection_update_1delay,394.50709704498877,test,01,01
2021-07-05 14:46:38.947163,EnsembleRejection,9.875359860991011,train,02,01
2021-07-05 14:46:53.792702,EnsembleRejection,0.5280918019998353,train,06,05
2021-07-05 14:47:17.096789,EnsembleRejection_update_1delay,721.8312479790038,test,06,05
2021-07-05 14:47:17.605312,EnsembleRejection,0.3264003119984409,train,07,06
2021-07-05 14:47:28.001257,EnsembleRejection,14.140488973993342,train,02,01
2021-07-05 14:48:02.486321,EnsembleRejection,1.7059063339984277,train,07,06
2021-07-05 14:48:02.940537,EnsembleRejection,4.164147882998805,train,02,01
2021-07-05 14:48:27.140318,EnsembleRejection,1.1502885299996706,train,07,06
2021-07-05 14:48:48.345416,EnsembleRejection,36.453178848998505,train,02,01
2021-07-05 14:49:03.118642,EnsembleRejection,1.5771156060072826,train,07,06
2021-07-05 14:49:28.973190,EnsembleRejection,4.8699284290050855,train,02,01
2021-07-05 14:50:27.062410,EnsembleRejection,14.295792720993632,train,02,01
2021-07-05 14:50:29.189972,EnsembleRejection,0.15008407100685872,train,07,06
2021-07-05 14:51:09.205399,EnsembleRejection,8.199875341000734,train,02,01
2021-07-05 14:51:19.242784,EnsembleRejection,3.013222274996224,train,07,06
2021-07-05 14:51:26.615943,EnsembleRejection_update_1delay,297.60981786499906,test,02,01
2021-07-05 14:51:31.952836,EnsembleRejection,5.30389625299722,train,03,02
2021-07-05 14:52:01.718957,EnsembleRejection,6.06945959800214,train,03,02
2021-07-05 14:52:16.796835,EnsembleRejection,1.9142205840034876,train,03,02
2021-07-05 14:52:24.987091,EnsembleRejection,3.056195415003458,train,03,02
2021-07-05 14:52:43.610609,EnsembleRejection,0.1889987049944466,train,07,06
2021-07-05 14:52:55.036628,EnsembleRejection,5.883304748000228,train,03,02
2021-07-05 14:53:12.935847,EnsembleRejection_update_1delay,355.83840953600884,test,07,06
2021-07-05 14:53:14.812851,EnsembleRejection,1.8448167680035112,train,08,07
2021-07-05 14:53:36.701719,EnsembleRejection,0.837999231996946,train,08,07
2021-07-05 14:53:38.701954,EnsembleRejection,14.323683517999598,train,03,02
2021-07-05 14:54:02.633452,EnsembleRejection,2.4387021430011373,train,03,02
